2018-06-11 19:45:10,084 p=11688 u=root |  PLAY [Initialization Checkpoint Start] *******************************************************************************************
2018-06-11 20:05:45,660 p=13135 u=root |  ok: [master1.861b.internal]
2018-06-11 20:05:45,687 p=13135 u=root |  ok: [master2.861b.internal]
2018-06-11 20:05:45,704 p=13135 u=root |  ok: [infranode2.861b.internal]
2018-06-11 20:05:45,709 p=13135 u=root |  ok: [infranode1.861b.internal]
2018-06-11 20:05:45,718 p=13135 u=root |  ok: [master3.861b.internal]
2018-06-11 20:05:45,722 p=13135 u=root |  ok: [node1.861b.internal]
2018-06-11 20:05:45,740 p=13135 u=root |  ok: [node2.861b.internal]
2018-06-11 20:05:45,748 p=13135 u=root |  ok: [node3.861b.internal]
2018-06-11 20:05:45,759 p=13135 u=root |  TASK [openshift_excluder : disable openshift excluder] ***************************************************************************
2018-06-11 20:05:45,869 p=13135 u=root |  skipping: [infranode1.861b.internal]
2018-06-11 20:05:45,870 p=13135 u=root |  skipping: [infranode2.861b.internal]
2018-06-11 20:05:45,873 p=13135 u=root |  skipping: [node1.861b.internal]
2018-06-11 20:05:45,887 p=13135 u=root |  skipping: [node2.861b.internal]
2018-06-11 20:05:45,901 p=13135 u=root |  skipping: [node3.861b.internal]
2018-06-11 20:05:46,240 p=13135 u=root |  changed: [master1.861b.internal]
2018-06-11 20:05:46,272 p=13135 u=root |  changed: [master2.861b.internal]
2018-06-11 20:05:46,286 p=13135 u=root |  changed: [master3.861b.internal]
2018-06-11 20:05:46,297 p=13135 u=root |  TASK [openshift_excluder : Include install.yml] **********************************************************************************
2018-06-11 20:05:46,480 p=13135 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_excluder/tasks/install.yml for master1.861b.internal, master2.861b.internal, master3.861b.internal, infranode1.861b.internal, infranode2.861b.internal, node1.861b.internal, node2.861b.internal, node3.861b.internal
2018-06-11 20:05:46,515 p=13135 u=root |  TASK [openshift_excluder : Install docker excluder - yum] ************************************************************************
2018-06-11 20:05:46,550 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:05:46,564 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:05:46,578 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:05:49,641 p=13135 u=root |  ok: [node1.861b.internal]
2018-06-11 20:05:49,682 p=13135 u=root |  ok: [infranode2.861b.internal]
2018-06-11 20:05:49,708 p=13135 u=root |  ok: [node2.861b.internal]
2018-06-11 20:05:49,719 p=13135 u=root |  ok: [infranode1.861b.internal]
2018-06-11 20:05:49,912 p=13135 u=root |  ok: [node3.861b.internal]
2018-06-11 20:05:49,924 p=13135 u=root |  TASK [openshift_excluder : Install docker excluder - dnf] ************************************************************************
2018-06-11 20:05:49,960 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:05:49,974 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:05:49,989 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:05:50,017 p=13135 u=root |  skipping: [infranode1.861b.internal]
2018-06-11 20:05:50,034 p=13135 u=root |  skipping: [infranode2.861b.internal]
2018-06-11 20:05:50,035 p=13135 u=root |  skipping: [node1.861b.internal]
2018-06-11 20:05:50,042 p=13135 u=root |  skipping: [node2.861b.internal]
2018-06-11 20:05:50,058 p=13135 u=root |  skipping: [node3.861b.internal]
2018-06-11 20:05:50,070 p=13135 u=root |  TASK [openshift_excluder : Install openshift excluder - yum] *********************************************************************
2018-06-11 20:05:50,105 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:05:50,119 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:05:50,133 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:05:54,581 p=13135 u=root |  changed: [node1.861b.internal]
2018-06-11 20:05:54,601 p=13135 u=root |  changed: [infranode1.861b.internal]
2018-06-11 20:05:54,681 p=13135 u=root |  changed: [infranode2.861b.internal]
2018-06-11 20:05:54,716 p=13135 u=root |  changed: [node2.861b.internal]
2018-06-11 20:05:54,742 p=13135 u=root |  changed: [node3.861b.internal]
2018-06-11 20:05:54,753 p=13135 u=root |  TASK [openshift_excluder : Install openshift excluder - dnf] *********************************************************************
2018-06-11 20:05:54,791 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:05:54,806 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:05:54,820 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:05:54,848 p=13135 u=root |  skipping: [infranode1.861b.internal]
2018-06-11 20:05:54,865 p=13135 u=root |  skipping: [infranode2.861b.internal]
2018-06-11 20:05:54,866 p=13135 u=root |  skipping: [node1.861b.internal]
2018-06-11 20:05:54,875 p=13135 u=root |  skipping: [node2.861b.internal]
2018-06-11 20:05:54,890 p=13135 u=root |  skipping: [node3.861b.internal]
2018-06-11 20:05:54,901 p=13135 u=root |  TASK [openshift_excluder : set_fact] *********************************************************************************************
2018-06-11 20:05:54,937 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:05:54,950 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:05:54,964 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:05:55,006 p=13135 u=root |  ok: [infranode1.861b.internal]
2018-06-11 20:05:55,007 p=13135 u=root |  ok: [infranode2.861b.internal]
2018-06-11 20:05:55,017 p=13135 u=root |  ok: [node1.861b.internal]
2018-06-11 20:05:55,030 p=13135 u=root |  ok: [node2.861b.internal]
2018-06-11 20:05:55,045 p=13135 u=root |  ok: [node3.861b.internal]
2018-06-11 20:05:55,056 p=13135 u=root |  TASK [openshift_excluder : Include exclude.yml] **********************************************************************************
2018-06-11 20:05:55,236 p=13135 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_excluder/tasks/exclude.yml for master1.861b.internal, master2.861b.internal, master3.861b.internal, infranode1.861b.internal, infranode2.861b.internal, node1.861b.internal, node2.861b.internal, node3.861b.internal
2018-06-11 20:05:55,302 p=13135 u=root |  TASK [openshift_excluder : Check for docker-excluder] ****************************************************************************
2018-06-11 20:05:55,751 p=13135 u=root |  ok: [master1.861b.internal]
2018-06-11 20:05:55,773 p=13135 u=root |  ok: [master2.861b.internal]
2018-06-11 20:05:55,796 p=13135 u=root |  ok: [master3.861b.internal]
2018-06-11 20:05:55,807 p=13135 u=root |  ok: [infranode1.861b.internal]
2018-06-11 20:05:55,810 p=13135 u=root |  ok: [infranode2.861b.internal]
2018-06-11 20:05:55,823 p=13135 u=root |  ok: [node1.861b.internal]
2018-06-11 20:05:55,826 p=13135 u=root |  ok: [node2.861b.internal]
2018-06-11 20:05:55,838 p=13135 u=root |  ok: [node3.861b.internal]
2018-06-11 20:05:55,850 p=13135 u=root |  TASK [openshift_excluder : Enable docker excluder] *******************************************************************************
2018-06-11 20:05:56,337 p=13135 u=root |  changed: [master1.861b.internal]
2018-06-11 20:05:56,360 p=13135 u=root |  changed: [master2.861b.internal]
2018-06-11 20:05:56,388 p=13135 u=root |  changed: [master3.861b.internal]
2018-06-11 20:05:56,404 p=13135 u=root |  changed: [node1.861b.internal]
2018-06-11 20:05:56,411 p=13135 u=root |  changed: [node2.861b.internal]
2018-06-11 20:05:56,426 p=13135 u=root |  changed: [infranode2.861b.internal]
2018-06-11 20:05:56,428 p=13135 u=root |  changed: [infranode1.861b.internal]
2018-06-11 20:05:56,444 p=13135 u=root |  changed: [node3.861b.internal]
2018-06-11 20:05:56,455 p=13135 u=root |  TASK [openshift_excluder : Check for openshift excluder] *************************************************************************
2018-06-11 20:05:56,886 p=13135 u=root |  ok: [master1.861b.internal]
2018-06-11 20:05:56,915 p=13135 u=root |  ok: [master2.861b.internal]
2018-06-11 20:05:56,965 p=13135 u=root |  ok: [infranode2.861b.internal]
2018-06-11 20:05:56,969 p=13135 u=root |  ok: [master3.861b.internal]
2018-06-11 20:05:56,971 p=13135 u=root |  ok: [node1.861b.internal]
2018-06-11 20:05:56,977 p=13135 u=root |  ok: [infranode1.861b.internal]
2018-06-11 20:05:56,979 p=13135 u=root |  ok: [node2.861b.internal]
2018-06-11 20:05:56,994 p=13135 u=root |  ok: [node3.861b.internal]
2018-06-11 20:05:57,007 p=13135 u=root |  TASK [openshift_excluder : Enable openshift excluder] ****************************************************************************
2018-06-11 20:05:57,498 p=13135 u=root |  changed: [master1.861b.internal]
2018-06-11 20:05:57,532 p=13135 u=root |  changed: [master2.861b.internal]
2018-06-11 20:05:57,539 p=13135 u=root |  changed: [master3.861b.internal]
2018-06-11 20:05:57,545 p=13135 u=root |  changed: [infranode1.861b.internal]
2018-06-11 20:05:57,556 p=13135 u=root |  changed: [infranode2.861b.internal]
2018-06-11 20:05:57,580 p=13135 u=root |  changed: [node1.861b.internal]
2018-06-11 20:05:57,582 p=13135 u=root |  changed: [node2.861b.internal]
2018-06-11 20:05:57,607 p=13135 u=root |  changed: [node3.861b.internal]
2018-06-11 20:05:57,618 p=13135 u=root |  TASK [openshift_excluder : Include unexclude.yml] ********************************************************************************
2018-06-11 20:05:57,799 p=13135 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_excluder/tasks/unexclude.yml for master1.861b.internal, master2.861b.internal, master3.861b.internal, infranode1.861b.internal, infranode2.861b.internal, node1.861b.internal, node2.861b.internal, node3.861b.internal
2018-06-11 20:05:57,997 p=13135 u=root |  TASK [openshift_excluder : Check for docker-excluder] ****************************************************************************
2018-06-11 20:05:58,431 p=13135 u=root |  ok: [master1.861b.internal]
2018-06-11 20:05:58,468 p=13135 u=root |  ok: [master2.861b.internal]
2018-06-11 20:05:58,496 p=13135 u=root |  ok: [infranode1.861b.internal]
2018-06-11 20:05:58,505 p=13135 u=root |  ok: [infranode2.861b.internal]
2018-06-11 20:05:58,510 p=13135 u=root |  ok: [master3.861b.internal]
2018-06-11 20:05:58,512 p=13135 u=root |  ok: [node1.861b.internal]
2018-06-11 20:05:58,517 p=13135 u=root |  ok: [node2.861b.internal]
2018-06-11 20:05:58,547 p=13135 u=root |  ok: [node3.861b.internal]
2018-06-11 20:05:58,559 p=13135 u=root |  TASK [openshift_excluder : disable docker excluder] ******************************************************************************
2018-06-11 20:05:58,594 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:05:58,609 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:05:58,623 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:05:58,638 p=13135 u=root |  skipping: [infranode1.861b.internal]
2018-06-11 20:05:58,651 p=13135 u=root |  skipping: [infranode2.861b.internal]
2018-06-11 20:05:58,667 p=13135 u=root |  skipping: [node1.861b.internal]
2018-06-11 20:05:58,668 p=13135 u=root |  skipping: [node2.861b.internal]
2018-06-11 20:05:58,679 p=13135 u=root |  skipping: [node3.861b.internal]
2018-06-11 20:05:58,691 p=13135 u=root |  TASK [openshift_excluder : Check for openshift excluder] *************************************************************************
2018-06-11 20:05:59,136 p=13135 u=root |  ok: [master1.861b.internal]
2018-06-11 20:05:59,149 p=13135 u=root |  ok: [master2.861b.internal]
2018-06-11 20:05:59,187 p=13135 u=root |  ok: [infranode1.861b.internal]
2018-06-11 20:05:59,189 p=13135 u=root |  ok: [infranode2.861b.internal]
2018-06-11 20:05:59,191 p=13135 u=root |  ok: [master3.861b.internal]
2018-06-11 20:05:59,195 p=13135 u=root |  ok: [node1.861b.internal]
2018-06-11 20:05:59,214 p=13135 u=root |  ok: [node2.861b.internal]
2018-06-11 20:05:59,235 p=13135 u=root |  ok: [node3.861b.internal]
2018-06-11 20:05:59,246 p=13135 u=root |  TASK [openshift_excluder : disable openshift excluder] ***************************************************************************
2018-06-11 20:05:59,747 p=13135 u=root |  changed: [master1.861b.internal]
2018-06-11 20:05:59,764 p=13135 u=root |  changed: [master2.861b.internal]
2018-06-11 20:05:59,797 p=13135 u=root |  changed: [master3.861b.internal]
2018-06-11 20:05:59,798 p=13135 u=root |  changed: [infranode1.861b.internal]
2018-06-11 20:05:59,802 p=13135 u=root |  changed: [node1.861b.internal]
2018-06-11 20:05:59,806 p=13135 u=root |  changed: [infranode2.861b.internal]
2018-06-11 20:05:59,826 p=13135 u=root |  changed: [node2.861b.internal]
2018-06-11 20:05:59,839 p=13135 u=root |  changed: [node3.861b.internal]
2018-06-11 20:05:59,847 p=13135 u=root |  PLAY [Evaluate node groups] ******************************************************************************************************
2018-06-11 20:05:59,852 p=13135 u=root |  TASK [Gathering Facts] ***********************************************************************************************************
2018-06-11 20:06:00,188 p=13135 u=root |  ok: [localhost]
2018-06-11 20:06:00,208 p=13135 u=root |  TASK [Evaluate oo_containerized_master_nodes] ************************************************************************************
2018-06-11 20:06:00,286 p=13135 u=root |  skipping: [localhost] => (item=master1.861b.internal) 
2018-06-11 20:06:00,337 p=13135 u=root |  skipping: [localhost] => (item=master2.861b.internal) 
2018-06-11 20:06:00,387 p=13135 u=root |  skipping: [localhost] => (item=master3.861b.internal) 
2018-06-11 20:06:00,416 p=13135 u=root |  skipping: [localhost] => (item=infranode1.861b.internal) 
2018-06-11 20:06:00,444 p=13135 u=root |  skipping: [localhost] => (item=infranode2.861b.internal) 
2018-06-11 20:06:00,471 p=13135 u=root |  skipping: [localhost] => (item=node1.861b.internal) 
2018-06-11 20:06:00,500 p=13135 u=root |  skipping: [localhost] => (item=node2.861b.internal) 
2018-06-11 20:06:00,527 p=13135 u=root |  skipping: [localhost] => (item=node3.861b.internal) 
2018-06-11 20:06:00,532 p=13135 u=root |   [WARNING]: Could not match supplied host pattern, ignoring: oo_containerized_master_nodes

2018-06-11 20:06:00,533 p=13135 u=root |  PLAY [Configure containerized nodes] *********************************************************************************************
2018-06-11 20:06:00,533 p=13135 u=root |  skipping: no hosts matched
2018-06-11 20:06:00,538 p=13135 u=root |  PLAY [Configure nodes] ***********************************************************************************************************
2018-06-11 20:06:00,584 p=13135 u=root |  TASK [Gathering Facts] ***********************************************************************************************************
2018-06-11 20:06:01,215 p=13135 u=root |  ok: [master1.861b.internal]
2018-06-11 20:06:01,250 p=13135 u=root |  ok: [master2.861b.internal]
2018-06-11 20:06:01,293 p=13135 u=root |  ok: [infranode1.861b.internal]
2018-06-11 20:06:01,327 p=13135 u=root |  ok: [master3.861b.internal]
2018-06-11 20:06:01,361 p=13135 u=root |  ok: [node1.861b.internal]
2018-06-11 20:06:01,391 p=13135 u=root |  ok: [infranode2.861b.internal]
2018-06-11 20:06:01,421 p=13135 u=root |  ok: [node2.861b.internal]
2018-06-11 20:06:01,451 p=13135 u=root |  ok: [node3.861b.internal]
2018-06-11 20:06:01,484 p=13135 u=root |  TASK [openshift_clock : Determine if chrony is installed] ************************************************************************
2018-06-11 20:06:01,946 p=13135 u=root |  changed: [master1.861b.internal]
2018-06-11 20:06:01,957 p=13135 u=root |  changed: [master2.861b.internal]
2018-06-11 20:06:02,013 p=13135 u=root |  changed: [master3.861b.internal]
2018-06-11 20:06:02,019 p=13135 u=root |  changed: [infranode1.861b.internal]
2018-06-11 20:06:02,020 p=13135 u=root |  changed: [infranode2.861b.internal]
2018-06-11 20:06:02,027 p=13135 u=root |  changed: [node1.861b.internal]
2018-06-11 20:06:02,033 p=13135 u=root |  changed: [node2.861b.internal]
2018-06-11 20:06:02,042 p=13135 u=root |  changed: [node3.861b.internal]
2018-06-11 20:06:02,053 p=13135 u=root |  TASK [openshift_clock : Install ntp package] *************************************************************************************
2018-06-11 20:06:02,091 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:06:02,106 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:06:02,121 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:06:02,139 p=13135 u=root |  skipping: [infranode1.861b.internal]
2018-06-11 20:06:02,154 p=13135 u=root |  skipping: [infranode2.861b.internal]
2018-06-11 20:06:02,170 p=13135 u=root |  skipping: [node1.861b.internal]
2018-06-11 20:06:02,171 p=13135 u=root |  skipping: [node2.861b.internal]
2018-06-11 20:06:02,186 p=13135 u=root |  skipping: [node3.861b.internal]
2018-06-11 20:06:02,197 p=13135 u=root |  TASK [openshift_clock : Start and enable ntpd/chronyd] ***************************************************************************
2018-06-11 20:06:02,652 p=13135 u=root |  changed: [master1.861b.internal]
2018-06-11 20:06:02,699 p=13135 u=root |  changed: [master2.861b.internal]
2018-06-11 20:06:02,724 p=13135 u=root |  changed: [master3.861b.internal]
2018-06-11 20:06:02,746 p=13135 u=root |  changed: [infranode1.861b.internal]
2018-06-11 20:06:02,762 p=13135 u=root |  changed: [node2.861b.internal]
2018-06-11 20:06:02,763 p=13135 u=root |  changed: [node1.861b.internal]
2018-06-11 20:06:02,781 p=13135 u=root |  changed: [node3.861b.internal]
2018-06-11 20:06:02,995 p=13135 u=root |  changed: [infranode2.861b.internal]
2018-06-11 20:06:03,006 p=13135 u=root |  TASK [openshift_cloud_provider : Set cloud provider facts] ***********************************************************************
2018-06-11 20:06:03,026 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:06:03,058 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:06:03,073 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:06:03,088 p=13135 u=root |  skipping: [infranode1.861b.internal]
2018-06-11 20:06:03,105 p=13135 u=root |  skipping: [infranode2.861b.internal]
2018-06-11 20:06:03,119 p=13135 u=root |  skipping: [node1.861b.internal]
2018-06-11 20:06:03,120 p=13135 u=root |  skipping: [node2.861b.internal]
2018-06-11 20:06:03,132 p=13135 u=root |  skipping: [node3.861b.internal]
2018-06-11 20:06:03,144 p=13135 u=root |  TASK [openshift_cloud_provider : Create cloudprovider config dir] ****************************************************************
2018-06-11 20:06:03,180 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:06:03,195 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:06:03,210 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:06:03,224 p=13135 u=root |  skipping: [infranode1.861b.internal]
2018-06-11 20:06:03,239 p=13135 u=root |  skipping: [infranode2.861b.internal]
2018-06-11 20:06:03,256 p=13135 u=root |  skipping: [node1.861b.internal]
2018-06-11 20:06:03,257 p=13135 u=root |  skipping: [node2.861b.internal]
2018-06-11 20:06:03,268 p=13135 u=root |  skipping: [node3.861b.internal]
2018-06-11 20:06:03,279 p=13135 u=root |  TASK [openshift_cloud_provider : include the defined cloud provider files] *******************************************************
2018-06-11 20:06:03,299 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:06:03,315 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:06:03,344 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:06:03,359 p=13135 u=root |  skipping: [infranode1.861b.internal]
2018-06-11 20:06:03,375 p=13135 u=root |  skipping: [infranode2.861b.internal]
2018-06-11 20:06:03,390 p=13135 u=root |  skipping: [node1.861b.internal]
2018-06-11 20:06:03,390 p=13135 u=root |  skipping: [node2.861b.internal]
2018-06-11 20:06:03,404 p=13135 u=root |  skipping: [node3.861b.internal]
2018-06-11 20:06:03,415 p=13135 u=root |  TASK [openshift_node : fail] *****************************************************************************************************
2018-06-11 20:06:03,451 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:06:03,466 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:06:03,480 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:06:03,495 p=13135 u=root |  skipping: [infranode1.861b.internal]
2018-06-11 20:06:03,510 p=13135 u=root |  skipping: [infranode2.861b.internal]
2018-06-11 20:06:03,527 p=13135 u=root |  skipping: [node1.861b.internal]
2018-06-11 20:06:03,528 p=13135 u=root |  skipping: [node2.861b.internal]
2018-06-11 20:06:03,540 p=13135 u=root |  skipping: [node3.861b.internal]
2018-06-11 20:06:03,552 p=13135 u=root |  TASK [openshift_node : Check for NetworkManager service] *************************************************************************
2018-06-11 20:06:03,992 p=13135 u=root |  ok: [master1.861b.internal]
2018-06-11 20:06:04,007 p=13135 u=root |  ok: [master2.861b.internal]
2018-06-11 20:06:04,047 p=13135 u=root |  ok: [infranode2.861b.internal]
2018-06-11 20:06:04,056 p=13135 u=root |  ok: [master3.861b.internal]
2018-06-11 20:06:04,068 p=13135 u=root |  ok: [infranode1.861b.internal]
2018-06-11 20:06:04,080 p=13135 u=root |  ok: [node1.861b.internal]
2018-06-11 20:06:04,089 p=13135 u=root |  ok: [node2.861b.internal]
2018-06-11 20:06:04,100 p=13135 u=root |  ok: [node3.861b.internal]
2018-06-11 20:06:04,117 p=13135 u=root |  TASK [openshift_node : Set fact using_network_manager] ***************************************************************************
2018-06-11 20:06:04,168 p=13135 u=root |  ok: [master1.861b.internal]
2018-06-11 20:06:04,184 p=13135 u=root |  ok: [master2.861b.internal]
2018-06-11 20:06:04,200 p=13135 u=root |  ok: [master3.861b.internal]
2018-06-11 20:06:04,217 p=13135 u=root |  ok: [infranode1.861b.internal]
2018-06-11 20:06:04,234 p=13135 u=root |  ok: [infranode2.861b.internal]
2018-06-11 20:06:04,239 p=13135 u=root |  ok: [node1.861b.internal]
2018-06-11 20:06:04,250 p=13135 u=root |  ok: [node2.861b.internal]
2018-06-11 20:06:04,268 p=13135 u=root |  ok: [node3.861b.internal]
2018-06-11 20:06:04,279 p=13135 u=root |  TASK [openshift_node : Install dnsmasq] ******************************************************************************************
2018-06-11 20:06:08,083 p=13135 u=root |  changed: [infranode2.861b.internal]
2018-06-11 20:06:08,123 p=13135 u=root |  changed: [infranode1.861b.internal]
2018-06-11 20:06:08,133 p=13135 u=root |  changed: [master1.861b.internal]
2018-06-11 20:06:08,339 p=13135 u=root |  changed: [node2.861b.internal]
2018-06-11 20:06:08,397 p=13135 u=root |  changed: [node3.861b.internal]
2018-06-11 20:06:08,428 p=13135 u=root |  changed: [master2.861b.internal]
2018-06-11 20:06:08,490 p=13135 u=root |  changed: [master3.861b.internal]
2018-06-11 20:06:08,831 p=13135 u=root |  changed: [node1.861b.internal]
2018-06-11 20:06:08,843 p=13135 u=root |  TASK [openshift_node : ensure origin/node directory exists] **********************************************************************
2018-06-11 20:06:09,285 p=13135 u=root |  changed: [master1.861b.internal] => (item=/etc/origin)
2018-06-11 20:06:09,294 p=13135 u=root |  changed: [master2.861b.internal] => (item=/etc/origin)
2018-06-11 20:06:09,334 p=13135 u=root |  changed: [infranode1.861b.internal] => (item=/etc/origin)
2018-06-11 20:06:09,336 p=13135 u=root |  changed: [master3.861b.internal] => (item=/etc/origin)
2018-06-11 20:06:09,370 p=13135 u=root |  changed: [infranode2.861b.internal] => (item=/etc/origin)
2018-06-11 20:06:09,381 p=13135 u=root |  changed: [node1.861b.internal] => (item=/etc/origin)
2018-06-11 20:06:09,392 p=13135 u=root |  changed: [node2.861b.internal] => (item=/etc/origin)
2018-06-11 20:06:09,423 p=13135 u=root |  changed: [node3.861b.internal] => (item=/etc/origin)
2018-06-11 20:06:09,696 p=13135 u=root |  changed: [master1.861b.internal] => (item=/etc/origin/node)
2018-06-11 20:06:09,706 p=13135 u=root |  changed: [master2.861b.internal] => (item=/etc/origin/node)
2018-06-11 20:06:09,742 p=13135 u=root |  changed: [infranode1.861b.internal] => (item=/etc/origin/node)
2018-06-11 20:06:09,763 p=13135 u=root |  changed: [infranode2.861b.internal] => (item=/etc/origin/node)
2018-06-11 20:06:09,766 p=13135 u=root |  changed: [master3.861b.internal] => (item=/etc/origin/node)
2018-06-11 20:06:09,780 p=13135 u=root |  changed: [node1.861b.internal] => (item=/etc/origin/node)
2018-06-11 20:06:09,786 p=13135 u=root |  changed: [node2.861b.internal] => (item=/etc/origin/node)
2018-06-11 20:06:09,814 p=13135 u=root |  changed: [node3.861b.internal] => (item=/etc/origin/node)
2018-06-11 20:06:09,827 p=13135 u=root |  TASK [openshift_node : Install node-dnsmasq.conf] ********************************************************************************
2018-06-11 20:06:11,184 p=13135 u=root |  changed: [master1.861b.internal]
2018-06-11 20:06:11,236 p=13135 u=root |  changed: [master2.861b.internal]
2018-06-11 20:06:11,238 p=13135 u=root |  changed: [master3.861b.internal]
2018-06-11 20:06:11,268 p=13135 u=root |  changed: [infranode2.861b.internal]
2018-06-11 20:06:11,270 p=13135 u=root |  changed: [node1.861b.internal]
2018-06-11 20:06:11,296 p=13135 u=root |  changed: [infranode1.861b.internal]
2018-06-11 20:06:11,300 p=13135 u=root |  changed: [node3.861b.internal]
2018-06-11 20:06:11,336 p=13135 u=root |  changed: [node2.861b.internal]
2018-06-11 20:06:11,348 p=13135 u=root |  TASK [openshift_node : fail] *****************************************************************************************************
2018-06-11 20:06:11,385 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:06:11,401 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:06:11,417 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:06:11,432 p=13135 u=root |  skipping: [infranode1.861b.internal]
2018-06-11 20:06:11,448 p=13135 u=root |  skipping: [infranode2.861b.internal]
2018-06-11 20:06:11,464 p=13135 u=root |  skipping: [node1.861b.internal]
2018-06-11 20:06:11,465 p=13135 u=root |  skipping: [node2.861b.internal]
2018-06-11 20:06:11,477 p=13135 u=root |  skipping: [node3.861b.internal]
2018-06-11 20:06:11,489 p=13135 u=root |  TASK [openshift_node : Install NetworkManager during node_bootstrap provisioning] ************************************************
2018-06-11 20:06:11,527 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:06:11,543 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:06:11,559 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:06:11,574 p=13135 u=root |  skipping: [infranode1.861b.internal]
2018-06-11 20:06:11,590 p=13135 u=root |  skipping: [infranode2.861b.internal]
2018-06-11 20:06:11,608 p=13135 u=root |  skipping: [node1.861b.internal]
2018-06-11 20:06:11,609 p=13135 u=root |  skipping: [node2.861b.internal]
2018-06-11 20:06:11,621 p=13135 u=root |  skipping: [node3.861b.internal]
2018-06-11 20:06:11,634 p=13135 u=root |  TASK [openshift_node : Install network manager dispatch script] ******************************************************************
2018-06-11 20:06:11,672 p=13135 u=root |  skipping: [master1.861b.internal]
2018-06-11 20:06:11,689 p=13135 u=root |  skipping: [master2.861b.internal]
2018-06-11 20:06:11,704 p=13135 u=root |  skipping: [master3.861b.internal]
2018-06-11 20:06:11,720 p=13135 u=root |  skipping: [infranode1.861b.internal]
2018-06-11 20:06:11,735 p=13135 u=root |  skipping: [infranode2.861b.internal]
2018-06-11 20:06:11,753 p=13135 u=root |  skipping: [node1.861b.internal]
2018-06-11 20:06:11,756 p=13135 u=root |  skipping: [node2.861b.internal]
2018-06-11 20:06:11,768 p=13135 u=root |  skipping: [node3.861b.internal]
2018-06-11 20:06:11,782 p=13135 u=root |  TASK [openshift_node : Install dnsmasq configuration] ****************************************************************************
2018-06-11 20:06:13,123 p=13135 u=root |  changed: [master1.861b.internal]
2018-06-11 20:06:13,147 p=13135 u=root |  changed: [master3.861b.internal]
2018-06-11 20:06:13,200 p=13135 u=root |  changed: [node2.861b.internal]
2018-06-11 20:06:13,209 p=13135 u=root |  changed: [master2.861b.internal]
2018-06-11 20:06:13,227 p=13135 u=root |  changed: [node1.861b.internal]
2018-06-11 20:06:13,244 p=13135 u=root |  changed: [infranode1.861b.internal]
2018-06-11 20:06:13,251 p=13135 u=root |  changed: [infranode2.861b.internal]
2018-06-11 20:06:13,294 p=13135 u=root |  changed: [node3.861b.internal]
2018-06-11 20:06:13,305 p=13135 u=root |  TASK [openshift_node : Deploy additional dnsmasq.conf] ***************************************************************************
2018-06-11 20:06:13,343 p=13135 u=root |  skipping: [master1.861b.internal]
